property_type,price,area,n_bedrooms,n_bathrooms,n_floors,legal,interior,front_road_width,latitude,longitude,address,district,city_province
Biệt thự,5.0,62.5,8,8,4,Sổ đỏ/ Sổ hồng,Không nội thất,5.0,20.9282103202701,106.680153186832,"Dự án Vlasta Thủy Nguyên, Đường 359C, Phường Thủy Đường, Thủy Nguyên, Hải Phòng",Thủy Nguyên,Hải Phòng
Biệt thự,27.95,130.0,,,4,,Full nội thất,,21.0155283072561,105.725472882015,"Mailand Hanoi City, Đại lộ Thăng Long, An Khánh, Hoài Đức, Hà Nội",Hoài Đức,Hà Nội
Biệt thự,16.0,180.0,5,3,4,Sổ đỏ/ Sổ hồng,Không nội thất,9.0,20.878913094773992,106.71819688752294,"Vinhomes Royal Island, Phường Thủy Hà, Thủy Nguyên, Hải Phòng",Thủy Nguyên,Hải Phòng
Biệt thự,6.8,70.0,4,5,4,Sổ đỏ/ Sổ hồng,Cơ bản,4.0,20.9332987552786,106.338072606324,"Đường Thiện Khánh, Phường Hải Tân, Hải Dương, Hải Dương",Hải Dương,Hải Dương
Biệt thự,14.6,272.0,,,3,Sổ đỏ/ Sổ hồng,,12.0,10.85910347245789,106.85490095441666,"Dự án Izumi City, Đường Hương lộ 2, Xã Long Hưng, Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai
Biệt thự,63.0,450.0,5,6,3,Sổ đỏ/ Sổ hồng,,,20.973501610208757,105.92248159707052,"Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",Văn Giang,Hưng Yên
Biệt thự,10.3,55.0,,,4,,,,20.9384969102355,105.733521096834,"Đường Kiến Hưng, Phường Kiến Hưng, Hà Đông, Hà Nội",Hà Đông,Hà Nội
Biệt thự,8.8,85.0,4,4,3,Sổ đỏ/ Sổ hồng,,5.0,10.993500861448217,106.72725984347647,"The Standard Bình Dương, Tân Phước Khánh 10, Tân Phước Khánh, Tân Uyên, Bình Dương",Tân Uyên,Bình Dương
Biệt thự,35.0,220.0,,,4,,,,20.958642633160984,105.76709393309366,"Dự án KĐT Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội",Hà Đông,Hà Nội
Biệt thự,9.7,75.0,3,3,3,Sổ đỏ/ Sổ hồng,Đầy đủ,5.0,10.7992248170444,106.798211820774,"Dự án Mega Ruby, Đường Võ Chí Công, Phường Phú Hữu, Quận 9, Hồ Chí Minh",Quận 9,Hồ Chí Minh
Biệt thự,28.5,130.0,,,4,,,11.5,20.96249222522978,105.79246533144448,"Dự án KĐT Xa La, Đường Xa La, Phường Phúc La, Hà Đông, Hà Nội",Hà Đông,Hà Nội
Biệt thự,36.0,150.0,,,5,Sổ hồng,Đầy đủ,7.5,10.83468415797782,106.6682530572681,"Dự án CityLand Park Hills, Đường Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh",Gò Vấp,Hồ Chí Minh
Biệt thự,13.5,91.0,,,5,Sổ đỏ/ Sổ hồng,,6.5,21.04549485066407,105.70247913169334,"Dự án Sơn Đồng Center, Đường 422, Xã Sơn Đồng, Hoài Đức, Hà Nội",Hoài Đức,Hà Nội
Nhà mặt phố,82.5,68.0,5,5,6,Sổ đỏ/ Sổ hồng,Cơ bản,6.0,21.0665313002227,105.828330313225,"Phố Từ Hoa, Phường Quảng An, Tây Hồ, Hà Nội",Tây Hồ,Hà Nội
Nhà mặt phố,25.5,78.9,7,6,4,Sổ đỏ/ Sổ hồng,Cơ bản,4.2,10.7704660368713,106.674838855315,"Đường Trần Minh Quyền, Phường 10, Quận 10, Hồ Chí Minh",Quận 10,Hồ Chí Minh
Nhà mặt phố,34.5,123.4,,,2,,,,10.7863424725244,106.690581248642,"146B, Đường Võ Thị Sáu, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh",Quận 3,Hồ Chí Minh
Nhà mặt phố,23.5,93.7,,,4,Có sổ,,5.06,21.1739785261139,106.066010458453,"Số 99, Đường Huyền Quang, Phường Kinh Bắc, Bắc Ninh, Bắc Ninh",Bắc Ninh,Bắc Ninh
Nhà mặt phố,50.0,181.0,22,13,9,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.8024240739711,106.641686536198,"Đường Cộng Hòa, Phường 13, Tân Bình, Hồ Chí Minh",Tân Bình,Hồ Chí Minh
Nhà mặt phố,9.6,60.0,1,1,1,Sổ đỏ/ Sổ hồng,Đầy đủ,7.3,16.060180544388,108.235972045677,"Đường Phạm Cự Lượng, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",Sơn Trà,Đà Nẵng
Nhà mặt phố,65.0,150.0,12,12,5,Sổ đỏ/ Sổ hồng,Cơ bản,8.6,10.774193461223,106.677649497915,"Đường Cao Thắng, Phường 12, Quận 10, Hồ Chí Minh",Quận 10,Hồ Chí Minh
Nhà mặt phố,200.0,1.15,,,4,,,,10.8024142099087,106.641953956839,"Đường Cộng Hòa, Phường 13, Tân Bình, Hồ Chí Minh",Tân Bình,Hồ Chí Minh
Nhà mặt phố,29.5,61.0,5,5,5,Sổ đỏ/ Sổ hồng,Đầy đủ,,20.973387909304964,105.8358458935472,"Đường Nguyễn Cảnh Dị, Phường Đại Kim, Hoàng Mai, Hà Nội",Hoàng Mai,Hà Nội
Nhà mặt phố,26.0,122.0,24,24,3,Sổ đỏ/ Sổ hồng,,5.33,10.7507003459915,106.73627212648,"Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
Nhà mặt phố,5.0,100.0,5,4,3,Sổ đỏ/ Sổ hồng,Cơ bản,5.0,10.9425513090631,107.139642442754,"Quốc lộ 1A, Dầu Giây, Thống Nhất, Đồng Nai",Thống Nhất,Đồng Nai
Nhà mặt phố,25.0,90.0,6,4,5,Sổ đỏ/ Sổ hồng,,5.0,21.0031235725069,105.811296238023,"Phố Quan Nhân, Phường Nhân Chính, Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội
Nhà mặt phố,17.5,76.0,2,,4,Sổ đỏ/ Sổ hồng,,,10.7993956516095,106.630761747848,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",Tân Phú,Hồ Chí Minh
Nhà mặt phố,8.8,115.8,2,1,2,Sổ đỏ/ Sổ hồng,Không nội thất,5.0,11.9244514082175,108.423341985987,"H11, Đường An Sơn, Phường 4, Đà Lạt, Lâm Đồng",Đà Lạt,Lâm Đồng
Nhà mặt phố,90.0,530.0,,,4,,,,10.7830368088228,106.626333197299,"Đường Nguyễn Sơn, Phường Phú Thạnh, Tân Phú, Hồ Chí Minh",Tân Phú,Hồ Chí Minh
Nhà mặt phố,36.0,138.0,12,12,7,,,6.0,10.7978052724226,106.710630483227,"Đường Xô Viết Nghệ Tĩnh, Phường 21, Bình Thạnh, Hồ Chí Minh",Bình Thạnh,Hồ Chí Minh
Nhà mặt phố,27.0,65.0,4,4,3,Sổ đỏ/ Sổ hồng,Đầy đủ,4.0,10.7890584849879,106.69805670306,"Đường Cây Điệp, Phường Đa Kao, Quận 1, Hồ Chí Minh",Quận 1,Hồ Chí Minh
Nhà mặt phố,23.49,72.0,,,4,Sổ đỏ/ Sổ hồng,,,10.7918481788625,106.643264574409,"Đường Bàu Cát, Phường 14, Tân Bình, Hồ Chí Minh",Tân Bình,Hồ Chí Minh
Nhà mặt phố,36.0,140.0,9,10,5,Sổ đỏ/ Sổ hồng,Đầy đủ,6.0,16.0515124645033,108.245451651959,"Đường Đỗ Bá, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Ngũ Hành Sơn,Đà Nẵng
Nhà mặt phố,,73.0,10,10,4,Sổ đỏ/ Sổ hồng,Đầy đủ,5.0,16.0644165057358,108.231119881202,"Đường Triệu Việt Vương, Phường An Hải Nam, Sơn Trà, Đà Nẵng",Sơn Trà,Đà Nẵng
Căn hộ chung cư,10.1,95.0,2,2,3,Sổ đỏ/ Sổ hồng,"Nội thất đẹp, cao cấp",,20.9947910308838,105.86784362793,"Times City, 458, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,Hà Nội
Căn hộ chung cư,2.7,62.0,2,2,3,,,,10.9151669290841,106.713986010497,"Dự án La Pura, Đường Quốc Lộ 13, Phường Bình Hòa, Thuận An, Bình Dương",Thuận An,Bình Dương
Căn hộ chung cư,26.0,70.0,2,2,3,Sổ đỏ/ Sổ hồng,Cơ bản,,10.7722451373838,106.713188220514,"The Opera Residence, Đại Lộ Vòng Cung, Thủ Thiêm, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
Căn hộ chung cư,2.85,47.0,1,1,3,Hợp đồng mua bán,Đầy đủ,,20.941656945598925,105.98068409866988,"Dự án The Parkland - Imperia Ocean City, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",Văn Giang,Hưng Yên
Căn hộ chung cư,2.7,60.0,1,1,3,Hợp đồng mua bán,Cơ bản,,10.87036196295525,106.75619278753712,"PiCity Sky Park, Bình Đường, An Bình, Dĩ An, Bình Dương",Dĩ An,Bình Dương
Căn hộ chung cư,10.9,88.0,2,2,3,Hợp đồng mua bán,Đầy đủ,,21.010700955779644,105.77365042260855,"The Matrix One Premium, Đường Lê Quang Đạo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,Hà Nội
Căn hộ chung cư,6.5,56.0,1,1,3,Hợp đồng mua bán,Cơ bản,,10.806191280894389,106.7715431315452,"Dự án Masteri Park Place, Phường An Phú, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
Căn hộ chung cư,9.0,98.0,3,,3,,,,21.08490623466697,105.79191430852818,"Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Hà Nội
Căn hộ chung cư,,57.0,2,2,3,,,,20.9338536137805,105.920194880691,"Dự án Alluvia City, Thị trấn Văn Giang, Văn Giang, Hưng Yên",Văn Giang,Hưng Yên
Căn hộ chung cư,3.292,63.3,2,2,3,Sổ đỏ/ Sổ hồng,Cơ bản,,16.0181225480992,108.2298223572372,"Dự án Cora Tower, Đường 29/3, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Cẩm Lệ,Đà Nẵng
Căn hộ chung cư,5.5,77.27,2,2,3,Hợp đồng mua bán,Cơ bản,,10.8266181156242,106.818531439034,"Chung cư Elysian, Lò Lu, Trường Thạnh, Quận 9, Hồ Chí Minh",Quận 9,Hồ Chí Minh
Căn hộ chung cư,18.0,118.0,3,2,3,Sổ đỏ/ Sổ hồng,Đầy đủ,,21.072067038050793,105.80961316035516,"Dự án Celestine Westlake, Phường Phú Thượng, Tây Hồ, Hà Nội",Tây Hồ,Hà Nội
Căn hộ chung cư,,72.9,2,2,3,Sổ đỏ/ Sổ hồng,Đầy đủ,,20.986445218965176,105.83947027872829,"The Queen, Giải Phóng, Phương Liệt, Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội
Căn hộ chung cư,13.9,100.0,3,2,3,,Đầy đủ,,21.035625224893018,105.78154868027644,"Dự án Sun Feliza Suites, Đường Phạm Hùng, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội
Căn hộ chung cư,2.65,45.0,1,1,3,Sổ đỏ/ Sổ hồng,Đầy đủ,,16.089412108683,108.228483024513,"Dự án Peninsula Đà Nẵng , Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",Sơn Trà,Đà Nẵng
Căn hộ chung cư,15.7,109.0,3,3,3,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.795076842680007,106.7202146774345,"Vinhomes Central Park, Điện Biên Phủ, 22, Bình Thạnh, Hồ Chí Minh",Bình Thạnh,Hồ Chí Minh
Căn hộ chung cư,,177.55,3,2,3,Sổ đỏ/ Sổ hồng,Cơ bản,,21.042147997506916,105.7981354317814,"Hanoi Signature, Số 6, Đường Nguyễn Văn Huyên, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội
Căn hộ chung cư,,60.0,2,,3,,,,20.9414791892336,105.981053766471,"Dự án The Parkland - Imperia Ocean City, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",Văn Giang,Hưng Yên
Căn hộ chung cư,2.9,60.0,,,3,Hợp đồng mua bán,Cơ bản,,15.981789826457248,108.26261622073702,"FPT Plaza 4, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Ngũ Hành Sơn,Đà Nẵng
Căn hộ chung cư,3.0,79.0,2,2,3,Hợp đồng mua bán,Cơ bản,,10.9256299487078,106.715951263077,"The Habitat Binh Duong, Hữu Nghị, Bình Hòa, Thuận An, Bình Dương",Thuận An,Bình Dương
Nhà riêng,12.7,69.3,4,5,4,Sổ đỏ/ Sổ hồng,Đầy đủ,4.5,10.7912190560573,106.643457745411,"Đường Đồng Đen, Phường 14, Tân Bình, Hồ Chí Minh",Tân Bình,Hồ Chí Minh
Nhà riêng,5.9,36.0,4,4,4,Sổ đỏ/ Sổ hồng,Cơ bản,4.0,21.0231316543115,105.913464508038,"Đường Đồng Dinh, Phường Thạch Bàn, Long Biên, Hà Nội",Long Biên,Hà Nội
Nhà riêng,18.5,51.3,,,4,Sổ đỏ/ Sổ hồng,Cơ bản,5.0,20.9878173645114,105.800902942116,"Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội
Nhà riêng,10.98,65.0,4,5,5,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.7952222939951,106.655735615641,"Đường Nguyễn Thái Bình, Phường 12, Tân Bình, Hồ Chí Minh",Tân Bình,Hồ Chí Minh
Nhà riêng,14.0,115.8,5,5,5,Sổ đỏ/ Sổ hồng,,,10.814032005076,106.697266708073,"Đường Nơ Trang Long, Phường 11, Bình Thạnh, Hồ Chí Minh",Bình Thạnh,Hồ Chí Minh
Nhà riêng,11.8,94.6,2,2,2,Sổ đỏ/ Sổ hồng,,,10.8198843452221,106.704409355296,"Đường Nguyễn Xí, Phường 13, Bình Thạnh, Hồ Chí Minh",Bình Thạnh,Hồ Chí Minh
Nhà riêng,3.8,22.6,3,3,4,Sổ đỏ/ Sổ hồng,Cơ bản,,10.7580522277047,106.706583890417,"Đường Tôn Đản, Phường 4, Quận 4, Hồ Chí Minh",Quận 4,Hồ Chí Minh
Nhà riêng,6.9,54.0,3,3,3,Sổ đỏ/ Sổ hồng,Đầy đủ,4.5,10.7868837625847,106.651405605128,"Đường Lạc Long Quân, Phường 11, Tân Bình, Hồ Chí Minh",Tân Bình,Hồ Chí Minh
Nhà riêng,7.15,62.0,4,6,4,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.8729740038606,106.679665555184,"Đường Thạnh Lộc 27, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",Quận 12,Hồ Chí Minh
Nhà riêng,8.5,37.0,4,3,4,Sổ đỏ/ Sổ hồng,Cơ bản,,20.9670696359334,105.76462071853,"Đường Phan Đình Giót, Phường La Khê, Hà Đông, Hà Nội",Hà Đông,Hà Nội
Nhà riêng,1.65,95.7,2,1,4,Sổ đỏ/ Sổ hồng,,5.0,10.9812575840544,106.597100637043,"Đường 206, Xã Bình Mỹ, Củ Chi, Hồ Chí Minh",Củ Chi,Hồ Chí Minh
Nhà riêng,14.7,50.0,4,4,5,Sổ đỏ/ Sổ hồng,Đầy đủ,,21.0369044584154,105.785594061611,"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội
Nhà riêng,13.3,48.0,3,4,5,Sổ đỏ/ Sổ hồng,Đầy đủ,7.0,21.0122863061363,105.80131943106,"Phố Trung Kính, Phường Trung Hòa, Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội
Nhà riêng,18.8,81.3,7,7,4,Sổ đỏ/ Sổ hồng,Đầy đủ,4.5,10.8026819697936,106.676710704455,"Đường Hồ Văn Huê, Phường 9, Phú Nhuận, Hồ Chí Minh",Phú Nhuận,Hồ Chí Minh
Nhà riêng,13.7,67.5,12,,6,Sổ đỏ,,,10.793876906129,106.67934284051,"Đường Nguyễn Văn Trỗi, Phường 15, Phú Nhuận, Hồ Chí Minh",Phú Nhuận,Hồ Chí Minh
Nhà riêng,8.28,56.4,4,4,4,Sổ đỏ/ Sổ hồng,Đầy đủ,4.0,10.7847053027566,106.64056757133,"Đường Thoại Ngọc Hầu, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh",Tân Phú,Hồ Chí Minh
Nhà riêng,6.79,59.9,4,5,3,Sổ đỏ/ Sổ hồng,,,10.6926912407219,106.740646058334,"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",Nhà Bè,Hồ Chí Minh
Nhà riêng,3.55,41.0,,,2,Có sổ,,4.0,10.7981020357655,106.591981281164,"Đường Liên khu 4-5, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh",Bình Tân,Hồ Chí Minh
Nhà riêng,7.0,37.0,5,4,5,Sổ đỏ/ Sổ hồng,Cơ bản,4.25,20.9384786766708,105.733422601001,"Ngõ Chùa tổ 5, Đường Nhân Huệ, Phường Đồng Mai, Hà Đông, Hà Nội",Hà Đông,Hà Nội
Nhà riêng,9.0,57.0,4,4,4,Sổ đỏ/ Sổ hồng,Cơ bản,,10.7970500247716,106.657707324627,"Đường Hoàng Văn Thụ, Phường 4, Tân Bình, Hồ Chí Minh",Tân Bình,Hồ Chí Minh
Biệt thự,,154.0,4,4,4,Sổ đỏ/ Sổ hồng,Đầy đủ,8.0,20.9638418086027,105.75619150641592,"ParkCity Hà Nội, Đường Lê Trọng Tấn, Phường La Khê, Hà Đông, Hà Nội",Hà Đông,Hà Nội
Biệt thự,36.5,203.9,8,8,5,Sổ đỏ/ Sổ hồng,Không nội thất,8.0,20.933993292446313,105.92005548871926,"Dự án Alluvia City, Thị trấn Văn Giang, Văn Giang, Hưng Yên",Văn Giang,Hưng Yên
Biệt thự,136.08,324.0,,,5,Sổ đỏ/ Sổ hồng,,,21.073718455886297,105.82376329586133,"Dự án Ciputra Hà Nội, Phường Phú Thượng, Tây Hồ, Hà Nội",Tây Hồ,Hà Nội
Biệt thự,206.0,375.0,,,4,Sổ đỏ/ Sổ hồng,,,21.078083821267505,105.81100118897731,"Dự án Kita Capital Ciputra, Phường Phú Thượng, Tây Hồ, Hà Nội",Tây Hồ,Hà Nội
Biệt thự,42.0,202.0,3,4,3,Sổ đỏ/ Sổ hồng,Đầy đủ,8.0,10.8102028964315,106.726947296595,"Đường 60, Phường Thảo Điền, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
Biệt thự,31.27,170.0,,,4,Sổ đỏ/ Sổ hồng,Không nội thất,8.0,20.94322252475844,105.98016047690552,"Dự án Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",Văn Giang,Hưng Yên
Biệt thự,7.9,85.0,,,3,,Thô,5.0,10.795841790055738,106.79218020204776,"Dự án Melosa Garden, Đường Vành Đai Trong, Phường Phú Hữu, Quận 9, Hồ Chí Minh",Quận 9,Hồ Chí Minh
Biệt thự,17.0,364.0,4,3,2,Sổ đỏ/ Sổ hồng,,,15.9590680398727,108.272311411916,"Regal One World Regency, Điện Ngọc, Điện Bàn, Quảng Nam",Điện Bàn,Quảng Nam
Biệt thự,40.0,140.0,5,5,5,Sổ đỏ/ Sổ hồng,Đầy đủ,28.0,20.9701852887544,105.791401702495,"KĐT Văn Quán, Đường Nguyễn Khuyến, Phường Phúc La, Hà Đông, Hà Nội",Hà Đông,Hà Nội
Biệt thự,5.6,90.0,4,5,3,Hợp đồng mua bán,Không nội thất,5.0,10.641327874969445,106.69154337664384,"Dự án T&T Millennia City Long Hậu, Xã Long Hậu, Cần Giuộc, Long An",Cần Giuộc,Long An
Biệt thự,24.6,115.0,7,5,5,Sổ đỏ/ Sổ hồng,Cơ bản,7.7,20.970217710837197,105.97932744072044,"Dự án The Fullton, Xã Tân Quang, Văn Lâm, Hưng Yên",Văn Lâm,Hưng Yên
Biệt thự,54.0,500.0,6,8,3,,,12.0,16.0227454995104,108.228323111893,"Đường Lê Quang Hòa, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Cẩm Lệ,Đà Nẵng
Biệt thự,,140.0,4,5,3,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.6909828186035,106.722045898438,"Dự án Nine South Estates, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",Nhà Bè,Hồ Chí Minh
Biệt thự,20.7,100.0,8,8,5,Sổ đỏ/ Sổ hồng,Cơ bản,5.0,21.055750980687844,105.71696098198028,"Dự án Hinode Royal Park, Đường Quốc lộ 32, Xã Di Trạch, Hoài Đức, Hà Nội",Hoài Đức,Hà Nội
Biệt thự,52.7,150.0,5,5,5,,,,21.05046953026182,105.90061671825904,"Noble Palace Long Biên, Việt Hưng, Long Biên, Hà Nội",Long Biên,Hà Nội
Biệt thự,28.14,420.0,5,6,3,,,,10.66588133793412,106.49343747140004,"Dự án Eco Retreat Long An, Xã Thanh Phú, Bến Lức, Long An",Bến Lức,Long An
Biệt thự,31.86,270.0,5,6,4,Hợp đồng mua bán,Không nội thất,6.0,11.046665578699812,106.67450952124082,"Dự án Orchard Mansion, Đường Hùng Vương, Phường Hòa Phú, Thủ Dầu Một, Bình Dương",Thủ Dầu Một,Bình Dương
Biệt thự,15.9,87.0,4,3,4,Sổ đỏ/ Sổ hồng,Không nội thất,5.0,20.97426089267248,105.92212776910723,"Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",Văn Giang,Hưng Yên
Biệt thự,18.19,240.0,,,4,Sổ đỏ/ Sổ hồng,,8.0,20.91445298956598,106.7146184412604,"Dự án Vinhomes Royal Island, Phường Thủy Hà, Thủy Nguyên, Hải Phòng",Thủy Nguyên,Hải Phòng
Biệt thự,,304.0,,,4,Sổ đỏ/ Sổ hồng,Không nội thất,10.0,19.81045238089038,105.8158094380846,"Dự án Central Riverside Thanh Hóa, Đường Đại lộ Nam Sông Mã, Phường Đông Hải, Thanh Hóa, Thanh Hóa",Thanh Hóa,Thanh Hóa
Nhà mặt phố,9.8,71.6,,,5,Sổ đỏ/ Sổ hồng,,6.67,16.0712431391606,108.19554245876,"Phường Xuân Hà, Thanh Khê, Đà Nẵng",Thanh Khê,Đà Nẵng
Nhà mặt phố,22.68,152.0,,,2,Sổ đỏ/ Sổ hồng,Cơ bản,10.0,10.8443876293411,106.78714055568,"Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",Quận 9,Hồ Chí Minh
Nhà mặt phố,43.0,88.0,10,12,7,Sổ đỏ/ Sổ hồng,Đầy đủ,15.0,21.0417554865366,105.800947127452,"Đường 800A, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội
Nhà mặt phố,23.0,122.5,28,28,6,Sổ đỏ/ Sổ hồng,Đầy đủ,5.0,10.7859000901635,106.634247944928,"Đường Lê Văn Phan, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",Tân Phú,Hồ Chí Minh
Nhà mặt phố,13.0,580.0,,,4,Sổ đỏ/ Sổ hồng,,10.0,10.8695759020757,106.550989678728,"Đường Nguyễn Văn Bứa, Xã Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh",Hóc Môn,Hồ Chí Minh
Nhà mặt phố,13.5,24.0,,,4,Sổ đỏ/ Sổ hồng,,,21.0188206992687,105.843202075061,"Đường Nguyễn Thượng Hiền, Phường Nguyễn Du, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,Hà Nội
Nhà mặt phố,,186.0,,,4,Sổ đỏ/ Sổ hồng,Không nội thất,12.0,20.983496226661,105.771852005874,"Đường Tố Hữu, Phường Mỗ Lao, Hà Đông, Hà Nội",Hà Đông,Hà Nội
Nhà mặt phố,,185.0,,,6,Sổ đỏ/ Sổ hồng,,12.0,20.98523543477246,105.77536746861284,"nhà mặt phố dự án Galaxy Vạn Phúc, Tố Hữu, Vạn Phúc, Hà Đông, Hà Nội",Hà Đông,Hà Nội
Nhà mặt phố,8.3,70.0,3,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,4.0,10.8389880086219,106.778168254201,"Đường Số 5, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",Quận 9,Hồ Chí Minh
Nhà mặt phố,27.2,46.0,4,5,6,Sổ đỏ/ Sổ hồng,Đầy đủ,5.0,21.0730928484273,105.785790278492,"Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Hà Nội
Nhà mặt phố,28.0,65.0,4,4,4,Sổ đỏ/ Sổ hồng,Đầy đủ,5.0,20.9705374201871,105.778096109925,"Đường Lê Lợi, Phường Quang Trung, Hà Đông, Hà Nội",Hà Đông,Hà Nội
Nhà mặt phố,6.3,42.0,2,2,2,Sổ đỏ/ Sổ hồng,,,10.8420251357959,106.643732224015,"Đường Quang Trung, Phường 12, Gò Vấp, Hồ Chí Minh",Gò Vấp,Hồ Chí Minh
Nhà mặt phố,7.9,140.0,10,11,6,Sổ đỏ/ Sổ hồng,Cơ bản,7.9,10.8719067181999,106.666664672443,"Đường Thạnh Xuân 31, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",Quận 12,Hồ Chí Minh
Nhà mặt phố,50.0,120.0,,,3,Sổ đỏ/ Sổ hồng,,9.3,10.7881399808142,106.677287574312,"Đường Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh",Quận 3,Hồ Chí Minh
Nhà mặt phố,16.0,31.0,,,4,Sổ đỏ/ Sổ hồng,,,21.0452912794348,105.791890895782,"Phố Nghĩa Tân, Phường Nghĩa Tân, Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội
Nhà mặt phố,49.0,175.0,,,4,Sổ đỏ/ Sổ hồng,,,21.0501152683779,105.752332147536,"Đường Đức Diễn, Phường Đức Thắng, Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Hà Nội
Nhà mặt phố,39.5,75.0,6,7,5,Sổ đỏ/ Sổ hồng,,4.8,10.7737639077118,106.677982279976,"Đường Cao Thắng, Phường 12, Quận 10, Hồ Chí Minh",Quận 10,Hồ Chí Minh
