address,area,city_province,district,front_width,interior,latitude,legal,longitude,n_bathrooms,n_bedrooms,n_floors,price,property_type,source,price_per_m2,log_price,log_price_per_m2,is_apartment,is_house,is_villa,has_interior_info,interior_score,legal_score,address_norm
"Phường Bình Trị Đông, Quận Bình Tân, TP.HCM",90.0,TP.HCM,Quận Bình Tân,5.0,,10.7704159,Không có,106.5995401,4.0,5.0,0.0,12.0,Nhà riêng,muabannet,133.33333333333334,2.5649493574615367,4.9003242732785735,0,1,0,0,,0,phuong binh tri dong quan binh tan tp hcm
"Đường Phan Tây Hồ, Phường 7, Quận Phú Nhuận, TP.HCM",48.0,TP.HCM,Quận Phú Nhuận,6.0,,10.8010601,Sổ riêng,106.6798946,3.0,3.0,1.0,5.95,Nhà riêng,muabannet,123.95833333333333,1.9387416595767009,4.827980348401064,0,1,0,0,,4,duong phan tay ho phuong 7 quan phu nhuan tp hcm
"Phường Sơn Kỳ, Quận Tân Phú, TP.HCM",40.0,TP.HCM,Quận Tân Phú,3.5,,10.7918681,Không có,106.6277515,2.0,2.0,2.0,4.45,Nhà riêng,muabannet,111.25,1.6956156086751528,4.720728526622364,0,1,0,0,,0,phuong son ky quan tan phu tp hcm
"Phường 6, Quận 4, TP.HCM",45.0,TP.HCM,Quận 4,4.0,,10.7655206,Sổ riêng,106.7041882,0.0,0.0,0.0,14.5,Nhà riêng,muabannet,322.22222222222223,2.740840023925201,5.778340081158983,0,1,0,0,,4,phuong 6 quan 4 tp hcm
"Phường 5, Quận Gò Vấp, TP.HCM",288.0,TP.HCM,Quận Gò Vấp,12.0,,10.8374115,Không có,106.66991,7.0,11.0,5.0,41.0,Nhà riêng,muabannet,142.36111111111111,3.7376696182833684,4.965366699692617,0,1,0,0,,0,phuong 5 quan go vap tp hcm
"Đường Lê Văn Sỹ, Phường 3, Quận 3, TP.HCM",160.0,TP.HCM,Quận 3,9.0,,10.7788914,Sổ riêng,106.6869967,0.0,0.0,0.0,38.0,Biệt thự,muabannet,237.5,3.6635616461296463,5.474369310328396,0,0,1,0,,4,duong le van sy phuong 3 quan 3 tp hcm
"Đường Số 22, Phường 11, Quận 6, TP.HCM",104.0,TP.HCM,Quận 6,4.0,,10.7458901,Sổ riêng,106.6391994,0.0,0.0,0.0,15.0,Nhà riêng,muabannet,144.23076923076923,2.772588722239781,4.9783239892439095,0,1,0,0,,4,duong so 22 phuong 11 quan 6 tp hcm
"7, Đường Ngô Văn Năm, Phường Bến Nghé, Quận 1, TP.HCM",140.0,TP.HCM,Quận 1,5.6,,10.7753939,Sổ riêng,106.6996249,18.0,17.0,7.0,100.0,Nhà riêng,muabannet,714.2857142857143,4.61512051684126,6.572682063274631,0,1,0,0,,4,7 duong ngo van nam phuong ben nghe quan 1 tp hcm
"Đường Quốc Lộ 1A, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM",271.5,TP.HCM,Quận Bình Tân,5.2,,10.7704159,Sổ riêng,106.5995401,4.0,4.0,0.0,10.0,Biệt thự,muabannet,36.83241252302026,2.3978952727983707,3.633166209358576,0,0,1,0,,4,duong quoc lo 1a phuong binh hung hoa b quan binh tan tp hcm
"Đường Kỳ Đồng, Phường 9, Quận 3, TP.HCM",70.0,TP.HCM,Quận 3,4.1,,10.7788914,Sổ riêng,106.6869967,5.0,4.0,0.0,3.8,Nhà riêng,muabannet,54.285714285714285,1.5686159179138452,4.0125145439744685,0,1,0,0,,4,duong ky dong phuong 9 quan 3 tp hcm
"Đường Trịnh Thị Miếng, Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM",80.0,TP.HCM,Huyện Hóc Môn,5.0,,10.8777329,Sổ riêng,106.5760523,0.0,2.0,0.0,1.05,Nhà riêng,muabannet,13.125,0.7178397931503169,2.6479462770325046,0,1,0,0,,4,duong trinh thi mieng xa thoi tam thon huyen hoc mon tp hcm
"Phường Bình Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",50.0,TP.HCM,TP. Thủ Đức - Quận Thủ Đức,4.0,,10.8450851,Không có,106.7677355,2.0,2.0,3.0,3.7,Nhà riêng,muabannet,74.0,1.547562508716013,4.31748811353631,0,1,0,0,,0,phuong binh chieu tp thu duc quan thu duc tp hcm
"Phường 5, Quận Phú Nhuận, TP.HCM",45.0,TP.HCM,Quận Phú Nhuận,3.8,,10.8010601,Không có,106.6798946,4.0,4.0,4.0,6.0,Nhà riêng,muabannet,133.33333333333334,1.9459101490553132,4.9003242732785735,0,1,0,0,,0,phuong 5 quan phu nhuan tp hcm
"Phường 2, Quận 3, TP.HCM",34.0,TP.HCM,Quận 3,3.3,,10.7819863,Không có,106.6912377,3.0,2.0,4.0,8.9,Nhà riêng,muabannet,261.7647058823529,2.2925347571405443,5.571258977295902,0,1,0,0,,0,phuong 2 quan 3 tp hcm
"Phường 15, Quận 4, TP.HCM",44.5,TP.HCM,Quận 4,2.7,,10.7803088,Không có,106.7054885,5.0,6.0,0.0,5.35,Nhà riêng,muabannet,120.2247191011236,1.8484548129046001,4.7976460058192005,0,1,0,0,,0,phuong 15 quan 4 tp hcm
"Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM",60.0,TP.HCM,Quận Bình Tân,4.0,,10.7704159,Không có,106.5995401,2.0,3.0,2.0,5.75,Nhà riêng,muabannet,95.83333333333333,1.9095425048844386,4.572991287623856,0,1,0,0,,0,phuong binh hung hoa a quan binh tan tp hcm
"Đường Tôn Thất Thuyết, Phường 18, Quận 4, TP.HCM",105.0,TP.HCM,Quận 4,5.0,,10.7607538,Sổ riêng,106.7070798,33.0,34.0,0.0,28.0,Nhà riêng,muabannet,266.6666666666667,3.367295829986474,5.589742425278652,0,1,0,0,,4,duong ton that thuyet phuong 18 quan 4 tp hcm
"Phường Bình Trị Đông, Quận Bình Tân, TP.HCM",32.0,TP.HCM,Quận Bình Tân,3.5,,10.7704159,Không có,106.5995401,2.0,2.0,3.0,3.85,Nhà riêng,muabannet,120.3125,1.5789787049493917,4.798369860929229,0,1,0,0,,0,phuong binh tri dong quan binh tan tp hcm
"Đường Đoàn Văn Bơ, Phường 15, Quận 4, TP.HCM",67.0,TP.HCM,Quận 4,4.0,,10.7607538,Sổ riêng,106.7070798,3.0,3.0,0.0,6.2,Nhà riêng,muabannet,92.53731343283582,1.9740810260220096,4.538360430833709,0,1,0,0,,4,duong doan van bo phuong 15 quan 4 tp hcm
"Phường Thạnh Lộc, Quận 12, TP.HCM",72.0,TP.HCM,Quận 12,4.0,,10.8612653,Sổ riêng,106.6642083,3.0,3.0,3.0,6.5,Nhà riêng,muabannet,90.27777777777777,2.0149030205422647,4.513907360141103,0,1,0,0,,4,phuong thanh loc quan 12 tp hcm
"Đường Thống Nhất, Phường 11, Quận Gò Vấp, TP.HCM",64.1,TP.HCM,Quận Gò Vấp,4.0,,10.8352617,Sổ riêng,106.6740588,2.0,3.0,2.0,4.84,Nhà riêng,muabannet,75.50702028081123,1.7647307968401356,4.337382504998648,0,1,0,0,,4,duong thong nhat phuong 11 quan go vap tp hcm
"Đường Cộng Hòa, Phường 4, Quận Tân Bình, TP.HCM",80.0,TP.HCM,Quận Tân Bình,4.2,,10.8030931,Sổ riêng,106.6523519,13.0,13.0,6.0,15.5,Nhà riêng,muabannet,193.75,2.803360380906535,5.271716684750857,0,1,0,0,,4,duong cong hoa phuong 4 quan tan binh tp hcm
"Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM",80.0,TP.HCM,Quận Bình Tân,4.0,,10.7704159,Không có,106.5995401,5.0,4.0,4.0,6.5,Nhà riêng,muabannet,81.25,2.0149030205422647,4.409763389645481,0,1,0,0,,0,phuong binh hung hoa a quan binh tan tp hcm
"Phường 12, Quận Tân Bình, TP.HCM",112.0,TP.HCM,Quận Tân Bình,4.0,,10.7434418,Không có,106.61965,7.0,9.0,4.0,18.0,Nhà riêng,muabannet,160.71428571428572,2.9444389791664403,5.085831109707815,0,1,0,0,,0,phuong 12 quan tan binh tp hcm
"Đường Cư xá Đô Thành, Phường 4, Quận 3, TP.HCM",56.0,TP.HCM,Quận 3,4.0,,10.7788914,Sổ riêng,106.6869967,3.0,5.0,0.0,18.0,Nhà riêng,muabannet,321.42857142857144,2.9444389791664403,5.775881627762223,0,1,0,0,,4,duong cu xa do thanh phuong 4 quan 3 tp hcm
"Phường Bình Trị Đông, Quận Bình Tân, TP.HCM",32.0,TP.HCM,Quận Bình Tân,4.0,,10.7704159,Không có,106.5995401,2.0,2.0,2.0,2.9,Nhà riêng,muabannet,90.625,1.3609765531356006,4.517704160206816,0,1,0,0,,0,phuong binh tri dong quan binh tan tp hcm
"ID46492, Đường Nơ Trang Long, Phường 12, Quận Bình Thạnh, TP.HCM",230.0,TP.HCM,Quận Bình Thạnh,12.0,,10.812271,Sổ riêng,106.7040393,0.0,0.0,6.0,35.0,Nhà riêng,muabannet,152.17391304347825,3.58351893845611,5.031573962412088,0,1,0,0,,4,id46492 duong no trang long phuong 12 quan binh thanh tp hcm
"Đường Lò Lu, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM",60.0,TP.HCM,TP. Thủ Đức - Quận 9,4.0,,10.8063168,Sổ riêng,106.7784645,4.0,4.0,2.0,2.7,Nhà riêng,muabannet,45.0,1.308332819650179,3.828641396489095,0,1,0,0,,4,duong lo lu phuong long truong tp thu duc quan 9 tp hcm
"305C, Đường Nguyễn Văn Trỗi, Phường 1, Quận Tân Bình, TP.HCM",85.0,TP.HCM,Quận Tân Bình,7.5,,10.8030931,Sổ riêng,106.6523519,11.0,10.0,6.0,29.9,Nhà riêng,muabannet,351.7647058823529,3.4307561839036995,5.8658012791122935,0,1,0,0,,4,305c duong nguyen van troi phuong 1 quan tan binh tp hcm
"Đường Cô Giang, Phường 2, Quận Phú Nhuận, TP.HCM",25.4,TP.HCM,Quận Phú Nhuận,3.9,,10.8010601,Sổ riêng,106.6798946,3.0,2.0,0.0,6.99,Nhà riêng,muabannet,275.1968503937008,2.0781907597781832,5.621113837556447,0,1,0,0,,4,duong co giang phuong 2 quan phu nhuan tp hcm
"Đường Ngô Gia Tự, Phường 4, Quận 10, TP.HCM",60.0,TP.HCM,Quận 10,4.0,,10.7725282,Sổ riêng,106.6682021,5.0,4.0,2.0,2.75,Nhà riêng,muabannet,45.833333333333336,1.3217558399823195,3.846595200105691,0,1,0,0,,4,duong ngo gia tu phuong 4 quan 10 tp hcm
"Phường 6, Quận Tân Bình, TP.HCM",40.0,TP.HCM,Quận Tân Bình,4.4,,10.8030931,Không có,106.6523519,6.0,6.0,5.0,9.0,Nhà riêng,muabannet,225.0,2.302585092994046,5.420534999272286,0,1,0,0,,0,phuong 6 quan tan binh tp hcm
"Đường Lạc Long Quân, Phường 5, Quận 11, TP.HCM",82.0,TP.HCM,Quận 11,7.0,,10.7656343,Sổ riêng,106.647607,0.0,0.0,4.0,12.5,Nhà riêng,muabannet,152.4390243902439,2.6026896854443837,5.033303252865722,0,1,0,0,,4,duong lac long quan phuong 5 quan 11 tp hcm
"Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",88.0,TP.HCM,Quận Bình Tân,4.0,,10.7704159,Không có,106.5995401,4.0,5.0,4.0,8.7,Nhà riêng,muabannet,98.86363636363636,2.272125885509337,4.603805619026295,0,1,0,0,,0,phuong binh tri dong b quan binh tan tp hcm
"Đường Lê Văn Duyệt, Phường 3, Quận Bình Thạnh, TP.HCM",75.0,TP.HCM,Quận Bình Thạnh,4.1,,10.812271,Sổ riêng,106.7040393,0.0,0.0,0.0,9.0,Nhà riêng,muabannet,120.0,2.302585092994046,4.795790545596741,0,1,0,0,,4,duong le van duyet phuong 3 quan binh thanh tp hcm
"Đường Cao Thắng, Phường 12, Quận 10, TP.HCM",31.0,TP.HCM,Quận 10,3.1,,10.7725282,Sổ riêng,106.6682021,3.0,3.0,3.0,2.65,Nhà riêng,muabannet,85.48387096774194,1.2947271675944,4.459957933750813,0,1,0,0,,4,duong cao thang phuong 12 quan 10 tp hcm
"Đường Liên Khu 4-5, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM",60.0,TP.HCM,Quận Bình Tân,5.0,,10.7704159,Sổ riêng,106.5995401,5.0,5.0,0.0,5.0,Nhà riêng,muabannet,83.33333333333333,1.791759469228055,4.43477720005941,0,1,0,0,,4,duong lien khu 4 5 phuong binh hung hoa b quan binh tan tp hcm
"Đường Phan Huy Ích, Phường 15, Quận Tân Bình, TP.HCM",100.0,TP.HCM,Quận Tân Bình,5.0,,10.8030931,Sổ riêng,106.6523519,3.0,5.0,3.0,12.5,Nhà riêng,muabannet,125.0,2.6026896854443837,4.836281906951478,0,1,0,0,,4,duong phan huy ich phuong 15 quan tan binh tp hcm
"Đường Đỗ Thúc Tịnh, Phường 12, Quận Gò Vấp, TP.HCM",99.0,TP.HCM,Quận Gò Vấp,5.5,,10.8352617,Sổ riêng,106.6740588,4.0,3.0,3.0,7.8,Nhà riêng,muabannet,78.78787878787878,2.174751721484161,4.379371598029829,0,1,0,0,,4,duong do thuc tinh phuong 12 quan go vap tp hcm
"Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM",56.0,TP.HCM,Quận Bình Tân,4.0,,10.7704159,Không có,106.5995401,3.0,3.0,3.0,5.2,Nhà riêng,muabannet,92.85714285714286,1.824549292051046,4.5417738694292975,0,1,0,0,,0,phuong binh hung hoa a quan binh tan tp hcm
"Đường Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",110.0,Hà Nội,Quận Ba Đình,4.75,,21.0347091,Sổ riêng,105.8245193,0.0,0.0,0.0,32.0,Nhà riêng,muabannet,290.90909090909093,3.4965075614664802,5.676442421291143,0,1,0,0,,4,duong doi can phuong doi can quan ba dinh ha noi
"9 , Đường Gia Ngư, Phường Hàng Bạc, Quận Hoàn Kiếm, Hà Nội",48.0,Hà Nội,Quận Hoàn Kiếm,5.0,,21.0307816,Không có,105.8540626,2.0,3.0,4.0,50.0,Nhà riêng,muabannet,1041.6666666666667,3.9318256327243257,6.949536812997092,0,1,0,0,,0,9 duong gia ngu phuong hang bac quan hoan kiem ha noi
"31, Đường Phố Trịnh Đình Cửu, Phường Định Công, Quận Hoàng Mai, Hà Nội",27.0,Hà Nội,Quận Hoàng Mai,4.55,,20.975392,Không có,105.8573399,3.0,3.0,5.0,7.5,Nhà riêng,muabannet,277.77777777777777,2.1400661634962708,5.630414969030203,0,1,0,0,,0,31 duong pho trinh dinh cuu phuong dinh cong quan hoang mai ha noi
"số 34 ngõ 199, Đường Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội",57.0,Hà Nội,Quận Hai Bà Trưng,4.1,,21.005453,Không có,105.8606225,0.0,0.0,2.0,15.0,Nhà riêng,muabannet,263.1578947368421,2.772588722239781,5.576547010488493,0,1,0,0,,0,so 34 ngo 199 duong lo duc phuong dong mac quan hai ba trung ha noi
"Nhà số 59 Lô 7A, khu X2A, Đường Hưng Thịnh, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",80.0,Hà Nội,Quận Hoàng Mai,5.4,,20.975392,Không có,105.8573399,0.0,0.0,6.0,29.6,Nhà riêng,muabannet,370.0,3.4210000089583352,5.916202062607435,0,1,0,0,,0,nha so 59 lo 7a khu x2a duong hung thinh phuong yen so quan hoang mai ha noi
"Phường Phúc Đồng, Quận Long Biên, Hà Nội",57.0,Hà Nội,Quận Long Biên,4.0,,21.0365344,Không có,105.903586,0.0,0.0,0.0,6.95,Nhà riêng,muabannet,121.9298245614035,2.0731719286662407,4.811613660535984,0,1,0,0,,0,phuong phuc dong quan long bien ha noi
"Đường Hàng Chuối, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",101.0,Hà Nội,Quận Hai Bà Trưng,4.1,,21.005453,Không có,105.8606225,0.0,0.0,2.0,16.0,Nhà riêng,muabannet,158.41584158415841,2.833213344056216,5.071516144003679,0,1,0,0,,0,duong hang chuoi phuong pham dinh ho quan hai ba trung ha noi
"Đường Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",52.5,Hà Nội,Quận Bắc Từ Liêm,4.5,,21.0730119,Không có,105.7613958,5.0,6.0,6.0,12.5,Nhà riêng,muabannet,238.0952380952381,2.6026896854443837,5.476861958311282,0,1,0,0,,0,duong co nhue phuong co nhue 2 quan bac tu liem ha noi
"Đường khu Đồng Tàu, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",66.0,Hà Nội,Quận Hoàng Mai,4.55,,20.975392,Không có,105.8573399,0.0,0.0,6.0,32.0,Nhà riêng,muabannet,484.8484848484849,3.4965075614664802,6.185896815722357,0,1,0,0,,0,duong khu dong tau phuong thinh liet quan hoang mai ha noi
"Phường Bồ Đề, Quận Long Biên, Hà Nội",63.0,Hà Nội,Quận Long Biên,4.0,,21.0364751,Không có,105.8778886,0.0,0.0,0.0,3.2,Nhà riêng,muabannet,50.79365079365079,1.4350845252893227,3.947267570201788,0,1,0,0,,0,phuong bo de quan long bien ha noi
"Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",58.9,Hà Nội,Quận Hai Bà Trưng,4.1,,21.005453,Không có,105.8606225,0.0,0.0,0.0,21.0,Nhà riêng,muabannet,356.5365025466893,3.091042453358316,5.879237461947404,0,1,0,0,,0,phuong dong tam quan hai ba trung ha noi
"68, Đường Lý Thường Kiệt, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",436.0,Hà Nội,Quận Hoàn Kiếm,5.0,,21.0307816,Không có,105.8540626,3.0,3.0,3.0,17.2,Nhà riêng,muabannet,39.44954128440367,2.9014215940827497,3.700055303128794,0,1,0,0,,0,68 duong ly thuong kiet phuong tran hung dao quan hoan kiem ha noi
"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",46.0,Hà Nội,Quận Hoàng Mai,4.55,,20.975392,Không có,105.8573399,5.0,4.0,6.0,14.65,Nhà riêng,muabannet,318.4782608695652,2.750470916986162,5.766689230405866,0,1,0,0,,0,duong hoang mai phuong hoang van thu quan hoang mai ha noi
"Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",51.2,Hà Nội,Quận Tây Hồ,6.7,,21.0415858,Không có,105.8215908,0.0,0.0,0.0,19.8,Nhà riêng,muabannet,386.71875,3.0349529867072724,5.960280205643145,0,1,0,0,,0,phuong thuy khue quan tay ho ha noi
"Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",35.0,Hà Nội,Quận Hà Đông,4.4,,20.9803939,Không có,105.7896355,4.0,4.0,0.0,11.0,Nhà riêng,muabannet,314.2857142857143,2.4849066497880004,5.753479257201423,0,1,0,0,,0,duong tran phu phuong van quan quan ha dong ha noi
"Đường Trường Chinh, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",35.0,Hà Nội,Quận Thanh Xuân,5.6,,20.994215,Sổ riêng,105.8193007,3.0,3.0,5.0,36.5,Nhà riêng,muabannet,1042.857142857143,3.624340932976365,6.950677922735904,0,1,0,0,,4,duong truong chinh phuong khuong mai quan thanh xuan ha noi
"Đường Ngõ Văn Hương, Phường Văn Miếu, Quận Đống Đa, Hà Nội",45.0,Hà Nội,Quận Đống Đa,4.5,,21.0145101,Không có,105.8234093,0.0,0.0,0.0,8.75,Nhà riêng,muabannet,194.44444444444446,2.277267285009756,5.275276167401339,0,1,0,0,,0,duong ngo van huong phuong van mieu quan dong da ha noi
"Quận Thanh Xuân, Hà Nội",148.0,Hà Nội,Quận Thanh Xuân,8.0,,20.994215,Sổ riêng,105.8193007,5.0,4.0,0.0,52.0,Biệt thự,muabannet,351.35135135135135,3.970291913552122,5.8646288350185545,0,0,1,0,,4,quan thanh xuan ha noi
"Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",35.0,Hà Nội,Quận Hai Bà Trưng,4.0,,21.005453,Không có,105.8606225,4.0,3.0,0.0,7.2,Nhà riêng,muabannet,205.71428571428572,2.1041341542702074,5.33133757757617,0,1,0,0,,0,phuong thanh luong quan hai ba trung ha noi
"Đường Phố Vọng, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",65.0,Hà Nội,Quận Hai Bà Trưng,4.1,,21.005453,Không có,105.8606225,5.0,4.0,6.0,12.0,Nhà riêng,muabannet,184.6153846153846,2.5649493574615367,5.223676708163495,0,1,0,0,,0,duong pho vong phuong bach khoa quan hai ba trung ha noi
"Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",20.0,Hà Nội,Quận Hai Bà Trưng,4.1,,21.005453,Không có,105.8606225,0.0,0.0,0.0,2.96,Nhà riêng,muabannet,148.0,1.3762440252663892,5.003946305945459,0,1,0,0,,0,phuong pham dinh ho quan hai ba trung ha noi
"Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",41.0,Hà Nội,Quận Hoàng Mai,4.55,,20.975392,Không có,105.8573399,0.0,0.0,0.0,8.75,Nhà riêng,muabannet,213.41463414634146,2.277267285009756,5.367911683146871,0,1,0,0,,0,phuong vinh hung quan hoang mai ha noi
"Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",90.0,Hà Nội,Quận Hoàn Kiếm,5.0,,21.0307816,Không có,105.8540626,0.0,0.0,0.0,63.5,Nhà riêng,muabannet,705.5555555555555,4.1666652238017265,6.560401833931189,0,1,0,0,,0,phuong hang buom quan hoan kiem ha noi
"Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",70.0,Hà Nội,Quận Hoàng Mai,4.55,,20.975392,Không có,105.8573399,0.0,0.0,0.0,15.9,Nhà riêng,muabannet,227.14285714285714,2.827313621929028,5.429971999159699,0,1,0,0,,0,phuong giap bat quan hoang mai ha noi
"Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",50.0,Hà Nội,Quận Hai Bà Trưng,4.1,,21.005453,Không có,105.8606225,0.0,0.0,0.0,45.0,Nhà riêng,muabannet,900.0,3.828641396489095,6.803505257608338,0,1,0,0,,0,phuong pham dinh ho quan hai ba trung ha noi
"Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",80.0,Hà Nội,Quận Hoàng Mai,4.55,,20.975392,Không có,105.8573399,0.0,0.0,0.0,22.0,Nhà riêng,muabannet,275.0,3.1354942159291497,5.62040086571715,0,1,0,0,,0,phuong giap bat quan hoang mai ha noi
"Đường Trung Phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội",35.0,Hà Nội,Quận Đống Đa,4.5,,21.0145101,Không có,105.8234093,0.0,0.0,3.0,7.1,Nhà riêng,muabannet,202.85714285714286,2.0918640616783932,5.317419468421523,0,1,0,0,,0,duong trung phung phuong trung phung quan dong da ha noi
"Đường Phố Tân Khai, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",30.0,Hà Nội,Quận Hoàng Mai,4.55,,20.975392,Không có,105.8573399,0.0,0.0,0.0,6.5,Nhà riêng,muabannet,216.66666666666666,2.0149030205422647,5.382964840608321,0,1,0,0,,0,duong pho tan khai phuong vinh hung quan hoang mai ha noi
"Đường Cầu Giấy, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",40.0,Hà Nội,Quận Cầu Giấy,4.25,,21.0298464,Không có,105.7913272,0.0,0.0,6.0,13.9,Nhà riêng,muabannet,347.5,2.7013612129514133,5.853638230200579,0,1,0,0,,0,duong cau giay phuong yen hoa quan cau giay ha noi
"Đường Trung Phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội",57.0,Hà Nội,Quận Đống Đa,4.5,,21.0145101,Không có,105.8234093,0.0,0.0,5.0,28.0,Nhà riêng,muabannet,491.2280701754386,3.367295829986474,6.198942166349982,0,1,0,0,,0,duong trung phung phuong trung phung quan dong da ha noi
"Đường Nguyễn Khang, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",35.0,Hà Nội,Quận Cầu Giấy,4.25,,21.0298464,Không có,105.7913272,0.0,0.0,5.0,10.8,Nhà riêng,muabannet,308.57142857142856,2.468099531471619,5.735188852481046,0,1,0,0,,0,duong nguyen khang phuong quan hoa quan cau giay ha noi
"Đường Tây Tựu, Phường Tây Tựu, Quận Bắc Từ Liêm, Hà Nội",122.0,Hà Nội,Quận Bắc Từ Liêm,4.5,,21.0563409,Không có,105.7470725,4.0,4.0,3.0,23.8,Nhà riêng,muabannet,195.08196721311475,3.2108436531709366,5.278532771876153,0,1,0,0,,0,duong tay tuu phuong tay tuu quan bac tu liem ha noi
"140, Đường Khâm Thiên, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",86.0,Hà Nội,Quận Đống Đa,4.5,,21.0145101,Không có,105.8234093,0.0,0.0,0.0,38.7,Nhà riêng,muabannet,450.0,3.681351187693145,6.111467339502679,0,1,0,0,,0,140 duong kham thien phuong o cho dua quan dong da ha noi
"Đường Bờ Sông Sét, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",54.0,Hà Nội,Quận Hoàng Mai,4.55,,20.975392,Sổ riêng,105.8573399,0.0,0.0,5.0,23.22,Nhà riêng,muabannet,430.0,3.1871787381249463,6.066108090103747,0,1,0,0,,4,duong bo song set phuong tuong mai quan hoang mai ha noi
"Ngõ 20, Đường Cát Linh, Phường Cát Linh, Quận Đống Đa, Hà Nội",90.0,Hà Nội,Quận Đống Đa,4.5,,21.0145101,Không có,105.8234093,2.0,3.0,3.0,5.8,Nhà riêng,muabannet,64.44444444444444,1.916922612182061,4.181201606315367,0,1,0,0,,0,ngo 20 duong cat linh phuong cat linh quan dong da ha noi
"Đường Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",420.0,Hà Nội,Quận Đống Đa,4.5,,21.0212424,Không có,105.8100297,0.0,0.0,0.0,273.0,Nhà riêng,muabannet,650.0,5.6131281063880705,6.478509642208569,0,1,0,0,,0,duong nguyen chi thanh phuong lang ha quan dong da ha noi
"Đường Hàm Long, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",176.0,Hà Nội,Quận Hoàn Kiếm,5.0,,21.0307816,Không có,105.8540626,0.0,0.0,8.0,193.6,Nhà riêng,muabannet,1100.0,5.270946169751904,7.00397413672268,0,1,0,0,,0,duong ham long phuong cua nam quan hoan kiem ha noi
"Đường Trần Hữu Tước, Phường Nam Đồng, Quận Đống Đa, Hà Nội",745.0,Hà Nội,Quận Đống Đa,4.5,,21.0145101,Không có,105.8234093,0.0,0.0,6.0,29.8,Nhà riêng,muabannet,40.0,3.427514689979529,3.713572066704308,0,1,0,0,,0,duong tran huu tuoc phuong nam dong quan dong da ha noi
"Đường Xuân Diệu, Phường Quảng An, Quận Tây Hồ, Hà Nội",227.0,Hà Nội,Quận Tây Hồ,7.0,,21.0682703,Không có,105.8239615,28.0,28.0,8.0,305.0,Nhà riêng,muabannet,1343.612334801762,5.723585101952381,7.203861023577391,0,1,0,0,,0,duong xuan dieu phuong quang an quan tay ho ha noi
"Đường Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội",101.0,Hà Nội,Quận Tây Hồ,6.7,,21.0682703,Không có,105.8239615,4.0,4.0,5.0,57.0,Nhà riêng,muabannet,564.3564356435644,4.060443010546419,6.3374563917843405,0,1,0,0,,0,duong to ngoc van phuong quang an quan tay ho ha noi
"Đường Âu Cơ, Phường Tứ Liên, Quận Tây Hồ, Hà Nội",47.0,Hà Nội,Quận Tây Hồ,4.5,,21.0682703,Không có,105.8239615,8.0,7.0,8.0,13.3,Nhà riêng,muabannet,282.97872340425533,2.6602595372658615,5.648899317764093,0,1,0,0,,0,duong au co phuong tu lien quan tay ho ha noi
