address,area,city_province,district,front_road_width,interior,latitude,legal,longitude,n_bathrooms,n_bedrooms,n_floors,price,property_type,source,has_interior_info,price_per_m2
"Ngõ 230, Đường Mễ Trì Thượng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",42.0,Hà Nội,Nam Từ Liêm,6.0,Nội thất đầy đủ,21.0064258647168,Sổ riêng,105.777514217508,8.0,8.0,6.0,13.0,Nhà riêng,batdongsancomvn,1,309.5238095238095
"Đường Nơ Trang Long, Phường 7, Bình Thạnh, Hồ Chí Minh",116.0,Hồ Chí Minh,Bình Thạnh,7.2,Nội thất cơ bản,10.8072632906279,Sổ riêng,106.694992389242,4.0,4.0,1.0,17.0,Nhà riêng,batdongsancomvn,1,146.55172413793105
"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",52.0,Hà Nội,Long Biên,4.0,Nội thất đầy đủ,21.0497448698162,Sổ riêng,105.866746034044,4.0,4.0,4.0,9.2,Nhà riêng,batdongsancomvn,1,176.92307692307693
"Dự án ICC Quán Mau, Phố Lạch Tray, Phường Đông Hải, Lê Chân, Hải Phòng",100.0,Hải Phòng,Lê Chân,5.0,Nội thất cao cấp,20.84445971457401,Sổ riêng,106.68821813745316,6.0,6.0,6.0,17.2,Biệt thự,batdongsancomvn,1,172.0
"Harbour Center, Đường Lê Lai, Phường Lạc Viên, Ngô Quyền, Hải Phòng",78.3,Hải Phòng,Ngô Quyền,6.0,Không nội thất,20.86420280302779,Sổ riêng,106.69847841089938,5.0,5.0,5.0,12.5,Biệt thự,batdongsancomvn,1,159.64240102171138
"Sun Grand City New An Thới, ĐT 975, An Thới, Phú Quốc, Kiên Giang",108.0,Kiên Giang,Phú Quốc,5.0,Không nội thất,10.070216,Sổ riêng,104.00549,4.0,3.0,5.0,7.9,Biệt thự,batdongsancomvn,1,73.14814814814815
"Phường Vạn Phúc, Hà Đông, Hà Nội",50.0,Hà Nội,Hà Đông,5.0,Nội thất đầy đủ,20.9803265166091,Sổ riêng,105.7716637997,6.0,5.0,7.0,21.5,Biệt thự,batdongsancomvn,1,430.0
"Mizuki Park, Đường Nguyễn Văn Linh, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",350.0,Hồ Chí Minh,Bình Chánh,14.0,Không nội thất,10.7163768713706,Sổ riêng,106.663711586583,5.0,5.0,3.0,40.0,Biệt thự,batdongsancomvn,1,114.28571428571429
"Dự án Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",84.0,Hưng Yên,Văn Giang,5.0,Không nội thất,20.941823908277065,Không có,105.95756886188704,5.0,5.0,5.0,11.57,Biệt thự,batdongsancomvn,1,137.73809523809524
"Dự án Vinhomes Marina Cầu Rào 2, Phường Vĩnh Niệm, Lê Chân, Hải Phòng",90.0,Hải Phòng,Lê Chân,5.0,Nội thất đầy đủ,20.828186464822807,Không có,106.69188601002588,6.0,6.0,5.0,10.3,Biệt thự,batdongsancomvn,1,114.44444444444444
"Phường Long Biên, Long Biên, Hà Nội",85.0,Hà Nội,Long Biên,12.0,,21.023626924522,Không có,105.891634072667,5.0,5.0,4.0,27.4,Biệt thự,batdongsancomvn,0,322.3529411764706
"Dự án Sài Đồng, Phường Sài Đồng, Long Biên, Hà Nội",188.0,Hà Nội,Long Biên,12.0,,21.034823963821303,Không có,105.91271344085284,5.0,5.0,4.0,55.0,Biệt thự,batdongsancomvn,0,292.5531914893617
"Khu đô thị Nam Thăng Long - Ciputra, Phú Thượng, Tây Hồ, Hà Nội",140.0,Hà Nội,Tây Hồ,10.0,,21.073162438607195,Không có,105.82398270492024,5.0,5.0,4.0,52.9,Biệt thự,batdongsancomvn,0,377.85714285714283
"Vinhomes Ocean Park 2, Long Hưng, Văn Giang, Hưng Yên",96.0,Hưng Yên,Văn Giang,6.0,,20.93941893591578,Sổ riêng,105.97478545043724,5.0,5.0,5.0,14.0,Biệt thự,batdongsancomvn,0,145.83333333333334
"Dự án KĐT Linh Đàm, Đường Nam Sơn, Phường Đại Kim, Hoàng Mai, Hà Nội",280.0,Hà Nội,Hoàng Mai,13.0,Nội thất cao cấp,20.97099962649029,Sổ riêng,105.82862748877108,5.0,5.0,4.0,90.0,Biệt thự,batdongsancomvn,1,321.42857142857144
"Dự án Vinhomes Gardenia, Đường Hàm Nghi, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội",285.0,Hà Nội,Nam Từ Liêm,7.0,,21.03696358538115,Sổ riêng,105.75976726962826,4.0,8.0,4.0,226.8,Biệt thự,batdongsancomvn,0,795.7894736842105
"Khu đô thị Nam Thăng Long - Ciputra, Phú Thượng, Tây Hồ, Hà Nội",126.0,Hà Nội,Tây Hồ,10.0,Nội thất đầy đủ,21.073815179164978,Sổ riêng,105.82291985989312,5.0,5.0,4.0,40.0,Biệt thự,batdongsancomvn,1,317.46031746031747
"Đường Yên Nghĩa, Phường Yên Nghĩa, Hà Đông, Hà Nội",50.0,Hà Nội,Hà Đông,4.5,Nội thất đầy đủ,20.9486770555771,Sổ riêng,105.746755318809,4.0,4.0,5.0,11.0,Biệt thự,batdongsancomvn,1,220.0
"Dự án KĐT Linh Đàm, Phường Đại Kim, Hoàng Mai, Hà Nội",289.0,Hà Nội,Hoàng Mai,12.0,Nội thất đầy đủ,20.970991667999083,Sổ riêng,105.82862163096522,8.0,5.0,4.0,90.0,Biệt thự,batdongsancomvn,1,311.4186851211073
"Vinhomes Ocean Park 3, Nghĩa Trụ, Văn Giang, Hưng Yên",126.0,Hưng Yên,Văn Giang,5.0,Không nội thất,20.941105354787023,Sổ riêng,105.956724005386,5.0,4.0,5.0,19.656,Biệt thự,batdongsancomvn,1,156.0
"Dự án KĐT Linh Đàm, Đường Linh Đàm, Phường Đại Kim, Hoàng Mai, Hà Nội",290.0,Hà Nội,Hoàng Mai,14.0,Nội thất đầy đủ,20.97145652771,Sổ riêng,105.828170776367,6.0,5.0,4.0,85.0,Biệt thự,batdongsancomvn,1,293.1034482758621
"Dự án KĐT Linh Đàm, Đường Linh Đàm, Phường Đại Kim, Hoàng Mai, Hà Nội",260.0,Hà Nội,Hoàng Mai,15.0,Nội thất đầy đủ,20.97145652771,Sổ riêng,105.828170776367,6.0,5.0,5.0,67.0,Biệt thự,batdongsancomvn,1,257.6923076923077
"Đường Trương Vĩnh Ký, Phường Tân Thành, Tân Phú, Hồ Chí Minh",68.0,Hồ Chí Minh,Tân Phú,4.0,Nội thất cơ bản,10.793815,Sổ riêng,106.6337671,5.0,4.0,3.0,12.5,Nhà riêng,batdongsancomvn,1,183.8235294117647
"Nguyễn Cửu Đàm, Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",204.0,Hồ Chí Minh,Tân Phú,12.0,,10.7993942360613,Sổ riêng,106.629537182922,16.0,16.0,8.0,46.0,Nhà riêng,batdongsancomvn,0,225.49019607843138
"Đường Nguyễn Bỉnh Khiêm, Phường Nguyễn Du, Hai Bà Trưng, Hà Nội",75.0,Hà Nội,Hai Bà Trưng,5.25,Nội thất đầy đủ,21.0170112,Không có,105.8484583,3.0,3.0,3.0,40.5,Nhà riêng,batdongsancomvn,1,540.0
"Phố Lý Thường Kiệt, Phường Hàng Bài, Hoàn Kiếm, Hà Nội",221.0,Hà Nội,Hoàn Kiếm,11.6,Nội thất đầy đủ,21.0226937824687,Sổ riêng,105.853456757234,3.0,3.0,3.0,123.0,Nhà riêng,batdongsancomvn,1,556.5610859728507
"Phố Tràng Thi, Phường Hàng Bông, Hoàn Kiếm, Hà Nội",219.0,Hà Nội,Hoàn Kiếm,19.8,Nội thất đầy đủ,21.0279648108622,Sổ riêng,105.844655706067,8.0,8.0,3.0,215.0,Nhà riêng,batdongsancomvn,1,981.7351598173516
"Phố Vạn Phúc, Phường Kim Mã, Ba Đình, Hà Nội",105.0,Hà Nội,Ba Đình,7.6,Nội thất cơ bản,21.0331255,Sổ riêng,105.8183325,5.0,5.0,2.0,41.5,Nhà riêng,batdongsancomvn,1,395.23809523809524
"Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội",175.0,Hà Nội,Tây Hồ,7.6,Nội thất đầy đủ,21.0664654686052,Sổ riêng,105.826781886727,6.0,6.0,4.0,71.5,Nhà riêng,batdongsancomvn,1,408.57142857142856
"Đường Hàn Thuyên, Phường Phạm Đình Hổ, Hai Bà Trưng, Hà Nội",291.0,Hà Nội,Hai Bà Trưng,12.0,Nội thất đầy đủ,21.0185326095384,Sổ riêng,105.856827361896,8.0,8.0,3.0,135.0,Nhà riêng,batdongsancomvn,1,463.91752577319585
"Dự án Phú Hồng Thịnh 8, Đường ĐT 743, Phường Bình Chuẩn, Thuận An, Bình Dương",72.1,Bình Dương,Thuận An,4.0,,10.983283756013666,Sổ riêng,106.7252915787167,4.0,3.0,3.0,4.8,Nhà riêng,batdongsancomvn,0,66.57420249653259
"Đường Đàm Thanh 4, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",100.0,Đà Nẵng,Liên Chiểu,5.0,Nội thất cơ bản,16.0958975341942,Sổ riêng,108.136289005132,1.0,2.0,1.0,4.2,Nhà riêng,batdongsancomvn,1,42.0
"Đường Hùng Vương, Phường 9, Quận 5, Hồ Chí Minh",528.0,Hồ Chí Minh,Quận 5,14.5,,10.7588968507985,Không có,106.671362406663,5.0,5.0,4.0,150.0,Nhà riêng,batdongsancomvn,0,284.09090909090907
"Đường Ngọa Long, Phường Phúc Diễn, Bắc Từ Liêm, Hà Nội",38.0,Hà Nội,Bắc Từ Liêm,6.25,,21.0510274650193,Sổ riêng,105.745611269096,5.0,6.0,5.0,8.5,Nhà riêng,batdongsancomvn,0,223.68421052631578
"Đường Lũy Bán Bích, Phường Tân Thành, Tân Phú, Hồ Chí Minh",417.0,Hồ Chí Minh,Tân Phú,5.0,,10.7904266271323,Không có,106.637338169352,5.0,4.0,1.0,81.0,Nhà riêng,batdongsancomvn,0,194.24460431654677
"Đường Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, Hồ Chí Minh",144.0,Hồ Chí Minh,Quận 1,4.15,Nội thất đầy đủ,10.786617877406,Sổ riêng,106.701526972672,5.0,5.0,6.0,38.5,Nhà riêng,batdongsancomvn,1,267.3611111111111
"Đường Trần Xuân Soạn, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",249.0,Hồ Chí Minh,Quận 7,5.0,,10.7517390523196,Sổ riêng,106.709776009812,4.0,4.0,7.0,64.0,Nhà riêng,batdongsancomvn,0,257.0281124497992
"Đường Đinh Tiên Hoàng, Phường Đa Kao, Quận 1, Hồ Chí Minh",142.0,Hồ Chí Minh,Quận 1,4.15,,10.7895144066273,Sổ riêng,106.698979279673,5.0,5.0,4.0,35.0,Nhà riêng,batdongsancomvn,0,246.4788732394366
"Đường Cao Thắng, Phường 12, Quận 10, Hồ Chí Minh",122.0,Hồ Chí Minh,Quận 10,4.5,,10.7738188765499,Không có,106.677902214139,5.0,5.0,4.0,27.0,Nhà riêng,batdongsancomvn,0,221.31147540983608
"Đường Hoàng Diệu, Phường 6, Quận 4, Hồ Chí Minh",93.5,Hồ Chí Minh,Quận 4,3.33,Nội thất đầy đủ,10.7610328891634,Sổ riêng,106.700431846933,3.5,4.0,4.0,32.0,Nhà riêng,batdongsancomvn,1,342.24598930481284
"Dự án The View Riviera Point, Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Hồ Chí Minh",304.1,Hồ Chí Minh,Quận 7,0.0,Nội thất cao cấp,10.73560427998304,Không có,106.73025877617069,3.0,4.0,2.0,39.0,Chung cư,batdongsancomvn,1,128.24728707661953
"Bcons Center City, Thống Nhất, Đông Hòa, Dĩ An, Bình Dương",54.0,Bình Dương,Dĩ An,0.0,Nội thất cơ bản,10.89518151379859,Không có,106.79425968801344,2.0,2.0,1.0,2.99,Chung cư,batdongsancomvn,1,55.370370370370374
"Dự án PiCity Sky Park, Đường Bình Đường, Phường An Bình, Dĩ An, Bình Dương",55.0,Bình Dương,Dĩ An,0.0,Nội thất cơ bản,10.870528628457423,Không có,106.7557636760215,1.0,1.0,1.0,2.7,Chung cư,batdongsancomvn,1,49.09090909090909
"Dự án Altara Residences, Đường Trần Hưng Đạo, Phường Hải Cảng, Quy Nhơn, Bình Định",45.0,Bình Định,Quy Nhơn,0.0,Nội thất đầy đủ,13.77318366302892,Sổ riêng,109.24162370297223,1.0,1.0,1.0,1.55,Chung cư,batdongsancomvn,1,34.44444444444444
"Dự án The Gió Riverside, Đường Vành Đai 3, Phường Bình Thắng, Dĩ An, Bình Dương",65.0,Bình Dương,Dĩ An,0.0,Nội thất đầy đủ,10.90298876896692,Không có,106.83250780713335,2.0,2.0,1.0,2.925,Chung cư,batdongsancomvn,1,45.0
"Dự án An Phú Apartment, Đường Hậu Giang, Phường 11, Quận 6, Hồ Chí Minh",112.0,Hồ Chí Minh,Quận 6,0.0,Nội thất đầy đủ,10.745560848724391,Sổ riêng,106.6259070305726,2.0,3.0,2.0,4.5,Chung cư,batdongsancomvn,1,40.17857142857143
"Eaton Park, Mai Chí Thọ, An Phú, Quận 2, Hồ Chí Minh",50.68,Hồ Chí Minh,Quận 2,0.0,,10.7954023552286,Không có,106.75298197731,1.0,1.0,2.0,8.9,Chung cư,batdongsancomvn,0,175.611681136543
"Dự án An Phú Apartment, Đường Hậu Giang, Phường 11, Quận 6, Hồ Chí Minh",122.0,Hồ Chí Minh,Quận 6,0.0,Nội thất đầy đủ,10.744996347477786,Sổ riêng,106.62662080511056,2.0,3.0,2.0,4.3,Chung cư,batdongsancomvn,1,35.24590163934426
"Dự án The Flemington, Đường Lê Đại Hành, Phường 15, Quận 11, Hồ Chí Minh",97.0,Hồ Chí Minh,Quận 11,0.0,Nội thất đầy đủ,10.7648260912061,Không có,106.655477352277,2.0,2.0,2.0,6.8,Chung cư,batdongsancomvn,1,70.10309278350516
"Dự án The Emerald Garden View, Đường Nguyễn Chí Thanh, Phường Hưng Định, Thuận An, Bình Dương",40.16,Bình Dương,Thuận An,0.0,Nội thất đầy đủ,10.941710704713165,Không có,106.69285393577849,1.0,1.0,1.0,1.39,Chung cư,batdongsancomvn,1,34.61155378486056
"Dự án The Nine, Đường Phạm Văn Đồng, Phường Mai Dịch, Cầu Giấy, Hà Nội",131.0,Hà Nội,Cầu Giấy,0.0,Nội thất đầy đủ,21.04003287895569,Sổ riêng,105.78053991238632,2.0,3.0,4.0,16.5,Chung cư,batdongsancomvn,1,125.95419847328245
"Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội",74.0,Hà Nội,Cầu Giấy,0.0,Nội thất cơ bản,21.005586580152418,Sổ riêng,105.794503128157,2.0,2.0,4.0,10.0,Chung cư,batdongsancomvn,1,135.13513513513513
"Xi Grand Court, 258, Phố Lý Thường Kiệt, Phường 14, Quận 10, Hồ Chí Minh",70.0,Hồ Chí Minh,Quận 10,0.0,,10.7681672534023,Sổ riêng,106.658975564707,2.0,2.0,2.0,6.5,Chung cư,batdongsancomvn,0,92.85714285714286
"Jade Square, Đường Nguyễn Đình Tứ, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",130.0,Hà Nội,Bắc Từ Liêm,0.0,Nội thất đầy đủ,21.0737603965934,Sổ riêng,105.791378754093,3.0,3.0,4.0,14.0,Chung cư,batdongsancomvn,1,107.6923076923077
"Dự án The Harmonie Phú Mỹ Hưng, Đường Võ Văn Kiệt, Phường Định Hòa, Thủ Dầu Một, Bình Dương",70.0,Bình Dương,Thủ Dầu Một,0.0,Nội thất cơ bản,11.041236095300484,Sổ riêng,106.6569194438614,2.0,2.0,1.0,3.5,Chung cư,batdongsancomvn,1,50.0
"Capital Elite, Phạm Hùng, Mỹ Đình 2, Nam Từ Liêm, Hà Nội",105.0,Hà Nội,Nam Từ Liêm,0.0,Nội thất cơ bản,21.018580350838143,Không có,105.78164064060104,2.0,3.0,4.0,12.0,Chung cư,batdongsancomvn,1,114.28571428571429
"Dự án Destino Centro, Đường Quốc lộ 1A, Xã Mỹ Yên, Bến Lức, Long An",36.0,Long An,Bến Lức,0.0,Nội thất cơ bản,10.646601447931287,Sổ riêng,106.54306645945616,1.0,1.0,1.0,1.06,Chung cư,batdongsancomvn,1,29.444444444444443
"Dự án Lạc Hồng Westlake, Phường Phú Thượng, Tây Hồ, Hà Nội",76.6,Hà Nội,Tây Hồ,0.0,,21.08341771910951,Sổ riêng,105.8107984247178,2.0,2.0,4.0,7.8,Chung cư,batdongsancomvn,0,101.82767624020889
"Đường Nhất Chi Mai, Phường 13, Tân Bình, Hồ Chí Minh",28.7,Hồ Chí Minh,Tân Bình,2.94,Nội thất đầy đủ,10.8054107006982,Sổ riêng,106.639746306422,2.0,2.0,2.0,6.45,Nhà riêng,batdongsancomvn,1,224.73867595818817
"Đường Lê Quang Định, Phường 1, Bình Thạnh, Hồ Chí Minh",103.0,Hồ Chí Minh,Bình Thạnh,5.7,Nội thất đầy đủ,10.8148169348333,Sổ riêng,106.689404543648,7.0,6.0,5.0,13.9,Nhà riêng,batdongsancomvn,1,134.95145631067962
"Đường Phan Tây Hồ, Phường 7, Phú Nhuận, Hồ Chí Minh",34.0,Hồ Chí Minh,Phú Nhuận,4.5,Nội thất đầy đủ,10.8014089317092,Không có,106.687732046133,4.0,5.0,4.0,7.3,Nhà riêng,batdongsancomvn,1,214.7058823529412
"Đường Tân Chánh Hiệp 13, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",88.0,Hồ Chí Minh,Quận 12,4.0,,10.865509927867,Sổ riêng,106.621794647492,2.0,3.0,2.0,5.6,Nhà riêng,batdongsancomvn,0,63.63636363636363
"Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, Hồ Chí Minh",20.0,Hồ Chí Minh,Quận 3,4.1,Nội thất cơ bản,10.7725695090225,Sổ riêng,106.684013748548,3.0,3.0,5.0,6.96,Nhà riêng,batdongsancomvn,1,348.0
"Phường Thanh Lương, Hai Bà Trưng, Hà Nội",33.4,Hà Nội,Hai Bà Trưng,4.0,Nội thất đầy đủ,21.0055643240024,Sổ riêng,105.869540392389,5.0,3.0,5.0,7.6,Nhà riêng,batdongsancomvn,1,227.54491017964074
"Đường Trần Thị Năm, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",58.0,Hồ Chí Minh,Quận 12,4.5,Nội thất đầy đủ,10.8701643577829,Sổ riêng,106.623436954339,5.0,4.0,5.0,7.6,Nhà riêng,batdongsancomvn,1,131.0344827586207
"Đường Lã Xuân Oai, Phường Long Trường, Thủ Đức, Hồ Chí Minh",50.0,Hồ Chí Minh,Thủ Đức,4.0,,10.8170051976839,Sổ riêng,106.810387604133,4.0,4.0,3.0,5.8,Nhà riêng,batdongsancomvn,0,116.0
"Đường Huỳnh Văn Bánh, Phường 13, Phú Nhuận, Hồ Chí Minh",53.0,Hồ Chí Minh,Phú Nhuận,3.6,Nội thất đầy đủ,10.7915821140801,Sổ riêng,106.671378099479,7.0,7.0,4.0,10.9,Nhà riêng,batdongsancomvn,1,205.66037735849056
"Đường Vân Tra, Phường An Đồng, An Dương, Hải Phòng",55.0,Hải Phòng,An Dương,4.0,Nội thất đầy đủ,20.8616001298751,Sổ riêng,106.630149155765,3.0,3.0,3.0,3.75,Nhà riêng,batdongsancomvn,1,68.18181818181819
"Đường Số 48, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",80.0,Hồ Chí Minh,Thủ Đức,5.0,,10.836332318177,Không có,106.726677397509,5.0,4.0,4.0,8.8,Nhà riêng,batdongsancomvn,0,110.0
"Đường Lâm Thị Hố, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",40.0,Hồ Chí Minh,Quận 12,4.0,,10.8710629503913,Sổ riêng,106.62884908962,2.0,2.0,2.0,2.75,Nhà riêng,batdongsancomvn,0,68.75
"Phường 2, Bình Thạnh, Hồ Chí Minh",80.2,Hồ Chí Minh,Bình Thạnh,4.6,,10.7991246906886,Sổ riêng,106.700808517531,4.0,4.0,2.0,9.5,Nhà riêng,batdongsancomvn,0,118.45386533665835
"Đường Lê Văn Lương, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",138.4,Hồ Chí Minh,Nhà Bè,6.0,,10.7033447014347,Sổ riêng,106.70387801759,4.0,3.0,2.0,8.59,Nhà riêng,batdongsancomvn,0,62.066473988439306
"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",83.3,Hồ Chí Minh,Nhà Bè,5.0,Nội thất cao cấp,10.678462071225,Sổ riêng,106.753260567954,5.0,4.0,4.0,9.8,Nhà riêng,batdongsancomvn,1,117.64705882352942
"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",81.1,Hồ Chí Minh,Nhà Bè,5.0,Nội thất cao cấp,10.6784934379095,Sổ riêng,106.753663135331,5.0,4.0,4.0,9.8,Nhà riêng,batdongsancomvn,1,120.83847102342787
"Đường Nguyễn Cửu Đàm, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",150.0,Hồ Chí Minh,Tân Phú,6.0,Không nội thất,10.799704805406,Sổ riêng,106.629318158696,2.0,2.0,1.0,13.5,Nhà riêng,batdongsancomvn,1,90.0
"Đường Quang Trung, Phường 8, Gò Vấp, Hồ Chí Minh",66.0,Hồ Chí Minh,Gò Vấp,4.0,Nội thất đầy đủ,10.8387817975303,Sổ riêng,106.649152409714,3.0,4.0,4.0,8.19,Nhà riêng,batdongsancomvn,1,124.09090909090908
"Đường Cao Thắng, Phường 12, Quận 10, Hồ Chí Minh",53.0,Hồ Chí Minh,Quận 10,4.0,Nội thất đầy đủ,10.773918922743,Sổ riêng,106.677505430758,5.0,5.0,4.0,12.7,Nhà riêng,batdongsancomvn,1,239.62264150943398
"Đường Cao Thắng, Phường 12, Quận 10, Hồ Chí Minh",53.0,Hồ Chí Minh,Quận 10,4.0,Nội thất đầy đủ,10.773934883398,Sổ riêng,106.677730994652,5.0,5.0,4.0,12.7,Nhà riêng,batdongsancomvn,1,239.62264150943398
"Vinhomes Green Bay Mễ Trì, Đại lộ Thăng Long, Mễ Trì, Nam Từ Liêm, Hà Nội",150.0,Hà Nội,Nam Từ Liêm,7.5,,20.99872630084877,Sổ riêng,105.78732004428632,4.0,4.0,5.0,105.0,Biệt thự,batdongsancomvn,0,700.0
"Đường Trương Văn Bang, Phường Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",415.3,Hồ Chí Minh,Quận 2,26.0,,10.7758387803371,Sổ riêng,106.755765296269,5.0,4.0,3.5,70.0,Biệt thự,batdongsancomvn,0,168.55285335901758
"Vinhomes Green Paradise, Đường Duyên Hải, Xã Long Hòa, Cần Giờ, Hồ Chí Minh",197.7,Hồ Chí Minh,Cần Giờ,12.0,Nội thất cơ bản,10.385297870823385,Không có,106.920347901839,3.0,4.0,4.0,29.457,Biệt thự,batdongsancomvn,1,148.99848254931715
"Dự án Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",90.0,Hưng Yên,Văn Giang,6.0,,20.941915692379048,Sổ riêng,105.95728259311804,5.0,5.0,5.0,13.9,Biệt thự,batdongsancomvn,0,154.44444444444446
"Dự án La Celia City , Đường Võ Nguyên Giáp, Xã Bảo Ninh, Đồng Hới, Quảng Bình",300.0,Quảng Bình,Đồng Hới,15.0,,17.459441382071503,Sổ riêng,106.64466696867586,4.0,4.0,3.0,20.0,Biệt thự,batdongsancomvn,0,66.66666666666667
"Cityland Garden Hills, Đường Phan Văn Trị, Phường 5, Gò Vấp, Hồ Chí Minh",160.0,Hồ Chí Minh,Gò Vấp,6.5,Nội thất đầy đủ,10.82411350066014,Sổ riêng,106.69166523351116,5.0,6.0,4.0,34.8,Biệt thự,batdongsancomvn,1,217.5
"Dự án Sun Casa Central, Đường Dân Chủ, Xã Vĩnh Tân, Tân Uyên, Bình Dương",100.0,Bình Dương,Tân Uyên,5.0,Không nội thất,11.140348595068604,Sổ riêng,106.70234447022624,4.0,3.0,3.0,3.2,Biệt thự,batdongsancomvn,1,32.0
"Đường Ngọc Lâm, Phường Ngọc Lâm, Long Biên, Hà Nội",78.0,Hà Nội,Long Biên,12.0,Nội thất đầy đủ,21.0467942372177,Không có,105.871553034503,5.0,4.0,5.0,22.25,Biệt thự,batdongsancomvn,1,285.2564102564103
"Aqua City, Long Hưng, Biên Hòa, Đồng Nai",120.0,Đồng Nai,Biên Hòa,6.0,,10.861294199724512,Không có,106.85883255585644,4.0,4.0,3.0,6.7,Biệt thự,batdongsancomvn,0,55.833333333333336
"Vinhomes Ocean Park Gia Lâm, Dương Xá, Gia Lâm, Hà Nội",70.0,Hà Nội,Gia Lâm,8.15,,21.00239631749919,Không có,105.96415316394388,4.0,4.0,4.0,21.8,Biệt thự,batdongsancomvn,0,311.42857142857144
"Đường Liên Phường, Phường An Phú, Quận 2, Hồ Chí Minh",200.0,Hồ Chí Minh,Quận 2,10.0,,10.804278187399,Sổ riêng,106.798516710592,5.0,5.0,3.0,25.0,Biệt thự,batdongsancomvn,0,125.0
"Dự án An Lạc Green Symphony, Xã Vân Canh, Hoài Đức, Hà Nội",202.0,Hà Nội,Hoài Đức,6.0,,21.0327100307601,Không có,105.731917281611,6.0,5.0,4.0,38.0,Biệt thự,batdongsancomvn,0,188.11881188118812
